no,3.7749606609539716,5.917170446496514,4.017411166091254,0.7240513392857143,0.2759486607142857,0.12165178571428571,0.8783482142857143,0.16085373414461135,0.16085373414461135,0.1181460332799464,0.1181460332799464,0.5,0.5,0.0,1.0,1.7631219826190252,1.358026551171882,0.5245668401502419,0.4560169798859395,1.298245228023843,1.7614237237273649,1.0627409303863224,0.3785594235910281,0.34321128039075965,0.971308592554684,0.5885534454014847,1.321489468211781,0.5339012203559932,0.25798632608274996,0.2630672668474556,0.20648374493192723,0.284663854217845,0.7525462454118452,0.3683855995425773,0.2491677879292009,0.9376546209683871,0.2781069384344752,1.2341371670765078,0.7655816792788137,0.17800450351687402,0.2875348923968719,0.5282765131098666,0.8356872929317163,1.6654443498723235,0.4690155726340848,1.4020990877451562,1.6212972998006143,0.7557764239728861,1.9234535723142043,1.171008699337222,1.9678303417518221
no,5.509644819266748,9.341096180193254,0.1342231600545828,0.8724888392857143,0.12751116071428573,0.0078125,0.9921875,0.020089285714285712,0.020089285714285712,0.0625,0.0625,0.5002314814814814,0.4997685185185185,0.002777777777777778,0.9972222222222222,0.2266383433412722,0.21140953406346696,0.0770534698769314,0.08146238288747831,0.08634187053491882,0.10767441071055295,0.0556090181320954,0.14617952659898314,0.07834346813607773,0.09634817636262394,0.15051201826549576,0.06196185622955763,0.1686518950154463,0.09550676548201054,0.05463822814159869,0.11409217314891151,0.08682226642427349,0.07506243676729785,0.2542827419077156,0.15018173358616682,0.08715638044632801,0.10489664769864859,0.08051686859439222,0.08065275883943457,0.14917634649503952,0.13670357739629502,0.12000736213526508,0.11756719150475714,0.07680092159632057,0.07028600884091585,0.10008743123855268,0.11029938466120903,0.1304906362734739,0.19169552963124037,0.1325940206420837,0.0969108913055079
no,4.990205806260587,7.924566455571159,0.1947962837088572,875,125,0.0,1.0,0.0,0.0,0.0,0.0,0.5038425925925926,0.4961574074074074,0.14537037037037037,0.8546296296296296,0.0583623358416725,0.12753816300070842,0.11032712836476621,0.09952991909672182,0.2834108699864144,0.12430314429834599,0.06273773206804467,0.07312842462337876,0.05996169383152594,0.09210465361068554,0.11002882724061624,0.106564584969282,0.12637154581288979,0.10494155348931944,0.11750714094392833,0.08247008108436482,0.07012293065548736,0.1051620762560952,0.22737125528590107,0.07529174694009555,0.0885733716328776,0.1620712442226404,0.12095755598047653,0.11932673198613974,0.4318573152922016,0.4721914238562306,0.03377109213979157,0.07251725022738231,0.44248664444004415,0.06734843394277412,0.05146467994409942,0.3433134585662718,0.1545887440244984,0.1094329999590884,0.24397553670996341,0.09455114098872786
no,4.306866090288476,4.941243399120087,1.8923277219898336,875,125,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,2.4487490935178697,1.4723862649287374,0.10467833308627927,0.14684035750934665,1.3990866865983178,2.475653413232937,2.084499731753254,0.6512194843302104,0.07593434746628702,0.08485669566534515,0.6796714647579218,1.9678060762613052,2.133964914191297,0.5896558716411242,0.4161444305824684,0.21988832941784242,0.8458029596662517,2.0859204425221436,1.51541680090765,1.2012505829702644,1.0612750988909174,1.1065025636968175,1.2886161890260062,1.272117266700493,1.824155205502339,1.378187293584472,1.6495638979635987,1.5206219310352913,1.4168612248932968,1.6159492184839195,2.043097309063755,1.73182563321682,1.4297027903526573,1.470299820586758,1.8473633309443867,2.0187589572391698
no,5.374798635879711,6.602803069637658,0.3219392853795799,0.9989089726027268,0.0010910273972732118,0.026041666666666664,0.9739583333333334,0.00031102659256428405,0.0003110265925642798,0.11959200925333045,0.11959200925333045,0.5017064846416383,0.49829351535836175,0.005119453924914676,0.9948805460750854,0.31254850882723106,0.28464242904772297,0.034149064470338164,0.06571483197528805,0.062229685986510574,0.024515049599712402,0.15646461383674115,0.025941278366296228,0.030045171418317196,0.025497324550784572,0.029237689714976867,0.031202239617122096,0.0778733842428192,0.0644990042080007,0.0823268637903034,0.06775980780511626,0.12277792403102206,0.051976924052641316,0.12447331336538658,0.05768183911897884,0.06606441847075217,0.038333383450043,0.09728059948023837,0.04389911302021199,0.08202209547095851,0.09049904214278026,0.07604801983684206,0.07912481976167163,0.03486217885363008,0.03209014724814496,0.184434911021095,0.1331746024288698,0.025228163983004315,0.031471400184901466,0.07600320166072327,0.16347051356585895
no,3.4609865392387205,5.3353840149105665,3.7661965733903653,0.7094308035714286,0.29056919642857143,0.14229910714285715,0.8577008928571428,0.16172880493018182,0.16172880493018182,0.1211535145879795,0.12115351458797949,0.5,0.5,0.0,1.0,3.51685771384625,1.303281002750838,0.23836009289625348,0.2639409201283751,0.2840968500408767,3.148626140894849,0.9423067992824716,0.3439853684203156,0.42149392807966635,0.48950712482828873,0.3413675249221404,0.2268963304371736,0.38649823964078767,0.5720317601707263,0.5937304840502282,0.555275215944766,0.37114445824778297,0.33244656300315345,0.8505132598866254,0.539654366886821,0.5236561667665036,0.6403430199365765,0.6218042114120328,0.43381539346700393,1.6719524318032053,1.1407844806587413,0.6700279125182691,0.8375390877186328,1.7058296824604944,1.9096098077026333,3.0576386243213203,3.665511346905725,1.0771704662977255,0.9994620691864418,4.312240656012012,2.8261738417690574
no,5.32679168238705,7.17230507441791,1.0632643822457444,875,125,0.0,1.0,0.0,0.0,0.0,0.0,0.5014245014245015,0.4985754985754986,0.002849002849002849,0.9971509971509972,0.8442783148521715,1.0429858257530604,0.24097465085865544,0.0576943620984105,0.05442542378017734,0.04562724430561804,1.3227957296284965,1.6455072142329596,0.49094214095669964,0.05485173792099651,0.040073324406767696,0.059386703098648574,1.2163688339050789,1.6427726071086552,0.3761839217614411,0.09853206483522259,0.05447607942621158,0.05162573115428071,1.569724869759972,1.231242737636709,0.18026259670570877,0.058250706534217045,0.07395080373797747,0.07990773008482988,0.02919415698542771,0.03785068876295039,0.2604736183520284,0.1364642133248264,0.09831673733689827,0.09747811213043978,0.04015132800601684,0.030227471208087664,0.12234403967146523,0.24107669984268787,0.21046133067757733,0.16094683234069906
no,5.260976974204673,9.625706649772432,0.6777902474306616,875,125,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,0.7783026000995639,0.5030119805717739,0.4781623601253031,0.35727118482048326,0.5320601212066451,0.5958601896217628,0.7602509843162242,0.7851119693136344,0.6643286027955266,0.6025918121258327,0.5826061118964159,0.7454898067309186,0.661604749264491,0.5606204223095181,1.2527645877991915,1.0230758589994444,1.0024819059962624,0.8914624871779528,0.30345501912396244,0.8360696011760638,1.4298562888563042,0.7024936254907859,0.8744022146188488,0.9499079134407431,0.6989517368904732,1.2405570346370185,1.443781008189828,0.8993132785261428,0.6985990354670806,0.6929971479934149,0.9859842596527955,1.6149012001527367,1.7225443203910524,1.5936569925870359,0.8286772197733674,0.8417123892637592
no,5.294078514721525,8.879428873761492,0.3829061026246621,875,125,0.0,1.0,0.0,0.0,0.0,0.0,0.5114369501466276,0.48856304985337246,0.0710654936461388,0.9289345063538612,0.19508024039142224,0.11947899701957265,0.12983270986886453,0.31331512022032904,0.12016084490823609,0.3664390802289246,0.2710461948809426,0.04177612431762068,0.05142898937940732,0.1766747139195335,0.30402397818361937,0.17073570105606795,0.07953765742526286,0.03225621544126689,0.08444558910984057,0.03716507458672069,0.07330322978716985,0.04150761070935971,0.051870944066607194,0.02770845143461642,0.1121792850102743,0.06493233738644566,0.08018600051375646,0.05486481529690135,0.03686408403847974,0.03736089384008778,0.07706751630116404,0.23180063014611996,0.1235575956567665,0.051853392712017055,0.058076661415512376,0.04452152429302636,0.15644439750354788,0.1576276296328345,0.2562571529970734,0.21659724959380444
no,5.143085187275589,7.065423940870904,2.180073636768428,875,125,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,1.3642726462145096,0.03702296108042891,0.21988086079050717,0.6818059547443589,2.786445732085569,2.7332225135249946,0.703138541982554,0.1831935972837906,0.03644726548069599,0.044379595950737816,0.9942370432531575,2.001091566031304,1.3653517272727314,0.30481052090265504,0.078302164382273,0.08525862090659242,0.03862235342292575,0.05486496380148154,1.2496560677920998,0.22338976773124397,0.11823641519288142,0.040520712101065115,0.02959553840830864,0.7395480671818389,1.977855153636161,0.652658848836726,1.065924369538497,0.7181740650955781,0.33765972449609283,0.8747251039688324,2.0743063571964098,1.0974645741973288,1.1273705107512413,0.7744414989738289,2.064145716495239,0.9777956187160353
