Stego?,Entropy_img_full,Mean_entropy_slices,Stdev_entropy_slices,Mean_MarkovChains_00,Mean_MarkovChains_01,Mean_MarkovChains_10,Mean_MarkovChains_11,Stdev_MarkovChains_00,Stdev_MarkovChains_01,Stdev_MarkovChains_10,Stdev_MarkovChains_11,Mean_imgfull_MarkovChains_00,Mean_imgfull_MarkovChains_01,Mean_imgfull_MarkovChains_10,Mean_imgfull_MarkovChains_11,Conditional_Entropy_Slice_01,Conditional_Entropy_Slice_02,Conditional_Entropy_Slice_03,Conditional_Entropy_Slice_04,Conditional_Entropy_Slice_05,Conditional_Entropy_Slice_06,Conditional_Entropy_Slice_07,Conditional_Entropy_Slice_08,Conditional_Entropy_Slice_09,Conditional_Entropy_Slice_10,Conditional_Entropy_Slice_11,Conditional_Entropy_Slice_12,Conditional_Entropy_Slice_13,Conditional_Entropy_Slice_14,Conditional_Entropy_Slice_15,Conditional_Entropy_Slice_16,Conditional_Entropy_Slice_17,Conditional_Entropy_Slice_18,Conditional_Entropy_Slice_19,Conditional_Entropy_Slice_20,Conditional_Entropy_Slice_21,Conditional_Entropy_Slice_22,Conditional_Entropy_Slice_23,Conditional_Entropy_Slice_24,Conditional_Entropy_Slice_25,Conditional_Entropy_Slice_26,Conditional_Entropy_Slice_27,Conditional_Entropy_Slice_28,Conditional_Entropy_Slice_29,Conditional_Entropy_Slice_30,Conditional_Entropy_Slice_31,Conditional_Entropy_Slice_32,Conditional_Entropy_Slice_33,Conditional_Entropy_Slice_34,Conditional_Entropy_Slice_35,Conditional_Entropy_Slice_36
1,5.32916735387921,8.3772675923361,0.259079497387712,0.875,0.125,0,1,0,0,0,0,0.51967889793996,0.48032110206004,0.187926646600972,0.812073353399028,0.058938075483648,0.181963277339978,0.073886377569301,0.079299555591542,0.052547193161107,0.077674599083983,0.049330522642768,0.112030894756474,0.089954163752045,0.213087955087317,0.06960906364527,0.046769551552705,0.029043207070531,0.050936593735959,0.224421553222974,0.227133666974919,0.258879750616138,0.091826033363605,0.134946508860674,0.126446914479008,0.311562791295062,0.351092880276397,0.355451368211179,0.098612348702575,0.131120516517258,0.077750659589993,0.227422590334346,0.254592703183519,0.210812736703612,0.022426479530514,0.207582909893746,0.024873900721299,0.20614724912471,0.232992736653893,0.288531261798334,0.051067733621615
1,5.38124163359659,8.91555110617805,0.917557822610363,0.875,0.125,0,1,0,0,0,0,0.499855072463768,0.500144927536232,0.01,0.99,0.502280032451608,0.340994424925891,0.232376332903907,0.208436135530953,0.343280376635681,0.513109916673685,0.522305382337025,0.48844990423857,0.416268685344239,0.197444052032781,0.367731360493265,0.55910812373812,0.62558210397239,0.288477998999413,0.633561558165648,0.793197973719701,0.592225993742457,0.721860352545307,0.504658511684962,0.918510845177733,1.62096620822079,1.87343190489695,1.51637898162216,0.8976403605767,0.566885034816302,1.37845261614718,1.78814903401063,1.59507726504386,1.88969340189387,1.68300166712336,0.575092879164274,0.640681571608005,1.15931825214731,0.931973822088139,0.819581836357745,0.876607273530649
1,5.4225942814137,9.0368578242851,1.01261680359366,0.875,0.125,0,1,0,0,0,0,0.502678830002896,0.497321169997104,0.021430640023168,0.978569359976832,0.414038017282441,1.42235313439893,0.193814937635443,0.118770613203826,1.97868563153431,0.48061578468296,0.817267722042156,0.0220410162343,0.022510221808431,0.026109537920581,1.44815405245022,0.162817845163437,0.045131717087696,0.028868870508651,0.124303625255766,0.030095872230624,0.965166205430518,0.087896146933756,0.03438164874696,0.034918078185669,0.307241576244401,0.041398794155369,0.03869575013458,0.066208546229421,0.051824284388633,0.196818533619221,0.120802393183332,0.052406117826549,0.042688866138176,0.043219698467338,0.471817215101401,0.532356889661984,0.280740495763974,0.080759663700921,0.039450729148744,0.043835687407862
1,5.2592361099598,8.58790170991992,0.231123983773334,0.875,0.125,0,1,0,0,0,0,0.5,0.5,0,1,0.036029395205006,0.022811563903956,0.021014692765446,0.038480726299843,0.040797439235611,0.057108637200659,0.044956977515835,0.058845529548333,0.105062436481783,0.204058226010081,0.056208844244533,0.041955899788334,0.103923198697256,0.078766801626636,0.186786064900278,0.14303695299279,0.068575834034843,0.124552357792631,0.023224527248438,0.039842092570886,0.088260771869853,0.166180524310374,0.115662040394731,0.036082293149117,0.24314573909977,0.221693175750467,0.182996602280369,0.228414759966259,0.321479644827347,0.374786149211144,0.279280013135187,0.376801058989304,0.348926441442463,0.133604578235273,0.170306077382803,0.2535350011179
1,5.37559722587232,10.1293309638312,2.1772111211533,0.875,0.125,0,1,0,0,0,0,0.5,0.5,0,1,0.734678571596297,0.258888686619451,0.263934889263981,0.276014762571921,1.25996877463101,2.7137680267635,0.340008147940323,0.225548127646075,0.1688563284766,0.182939573395938,0.18079941538933,0.880387041554934,0.12091960546337,0.222774393577455,0.294312263878665,0.195543919425281,0.213025802576887,0.184474393542699,0.346715396981952,0.44885984585071,0.367958893223479,0.254395112195388,0.325066175211681,0.442420943663296,0.625181387402709,0.648230681835126,0.835980420787675,0.475547324620886,0.365503649154923,0.394420124053972,1.43922823445467,0.251300650519976,0.31843956286132,0.473741758940095,0.537149666295414,0.551949145942178
1,5.36589046112042,9.0327854166539,0.26928702562034,0.875,0.125,0,1,0,0,0,0,0.5,0.5,0,1,0.433379482110314,0.125856961628349,0.113877323632772,0.153638526134931,0.136012493228602,0.194974409209974,0.373637187611845,0.297548540968995,0.170490238562445,0.125172789038408,0.181101691147863,0.202054103632778,0.414434027247516,0.42217376689163,0.183869815500178,0.218655968069752,0.341981642509575,0.154342078523132,0.609737896170351,0.274800658314803,0.291153771779038,0.30397960399331,0.312420612420077,0.159969698913524,0.496144414635734,0.388459277923261,0.328844518864827,0.422353953457655,0.267022214419758,0.197828437902613,0.645055567560301,0.413000363972864,0.342237717266627,0.38698675507941,0.164401509654774,0.132905617891509
1,5.37559676049239,10.1293681435139,2.177215726754,0.875,0.125,0,1,0,0,0,0,0.5,0.5,0,1,0.73468795820575,0.258749741329129,0.263957786644416,0.276039742436774,1.26006435543787,2.71362647478133,0.339886807730043,0.225478203188629,0.168737635878159,0.182956279165545,0.180695720936831,0.880453234538348,0.12085864933194,0.222810543469532,0.294312263878665,0.195511671428786,0.21286033732998,0.184498751475862,0.34672477278916,0.4488544093238,0.367919786155778,0.254410514293622,0.325115747257072,0.442420943663296,0.625181387402709,0.648230681835126,0.835667722271927,0.47539999134827,0.365474473801266,0.394426451037101,1.43922823445467,0.251300650519976,0.318378266988778,0.473734350221202,0.537297070448036,0.55201737969982
1,5.25923417367673,8.58810424845057,0.231139623765074,0.875,0.125,0,1,0,0,0,0,0.5,0.5,0,1,0.034605813952897,0.022849283637503,0.02127677717574,0.038480726299843,0.040354990629981,0.058265144028848,0.044919257782289,0.058445790689879,0.105399960359172,0.204058226010081,0.056508648388374,0.041718310625561,0.103909974211229,0.079390905161837,0.186786064900278,0.143584326326661,0.069250881789618,0.124552357792631,0.023462116411212,0.039542288427046,0.088260771869853,0.166180524310374,0.116585948073773,0.036444312274024,0.24314573909977,0.217388239185057,0.182364264272768,0.228414759966259,0.321479644827347,0.374786149211144,0.279280013135187,0.376801058989304,0.348926441442463,0.133604578235273,0.170475661452022,0.254077384438142
1,5.24657777844441,7.42433724299022,1.36832658204743,0.875,0.125,0,1,0,0,0,0,0.491271109082611,0.508728890917389,0.214282464961379,0.785717535038621,0.174048347902162,0.041467564275761,0.029357094497561,0.096348944886791,0.179174008989607,0.819281003937367,0.084150984787174,0.097549259554474,0.067303472463541,0.10488190529641,0.071531466939227,0.099707960043614,0.230753351480506,0.225057871064669,0.11001387943841,0.135018971943577,0.149718787259685,0.111024014060514,1.26605001568069,1.89720132136988,0.868379024851763,0.610053612953789,0.313485627356505,0.789184932175008,1.71319540647532,2.25637330868812,2.1175273139621,0.730464594141396,2.15274975888686,0.506878009029316,0.054368361595558,0.071211533930371,0.083598705908808,0.081776410860115,0.120523069400013,0.158741759350638
1,3.33629480185898,5.09654863673185,3.75211129366695,0.869233630952381,0.130766369047619,0.013020833333333,0.986979166666667,0.032636476487294,0.032636476487294,0.074563323111562,0.074563323111562,0.5,0.5,0,1,4.22995285275824,0.701944114786662,0.957538541368951,1.89783699047856,4.07297555733776,3.29221306773295,1.11690024470743,0.625721496248037,0.91754581328413,0.858264088741827,0.882574687959926,3.49784831488887,1.04145305810178,0.642459544936839,0.967442868657416,0.828374025935943,0.90189691445891,0.82722402656547,0.826719439203265,1.07718832421646,1.36152812914397,0.920522267235658,0.722120098618058,1.11037712283213,0.973204957502405,1.74144317668388,1.63977487947269,2.0369788808789,1.02190612761604,0.647185957987055,3.63567694112748,3.15432879869,1.29943322036992,2.58283228017138,2.46081007464792,2.20637016284946
